"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.4.15 CR1000X R350 and IMU through SDM-SIO1A.CR1X","7948","WSTable"
"TIMESTAMP","RECORD","fWSV1","fWSV2","fWSV3","fWSC","iWSDiag","iWSValue"
"TS","RN","m/s","m/s","m/s","DegC","",""
"","","Smp","Smp","Smp","Smp","Smp","Smp"
"2023-05-26 14:41:22.9",424,0,0,0,0,0,0
"2023-05-26 14:41:22.95",425,0,0,0,0,0,0
"2023-05-26 14:41:23",426,0,0,0,0,0,0
"2023-05-26 14:41:23.05",427,0,0,0,0,0,0
"2023-05-26 14:41:23.1",428,0,0,0,0,0,0
"2023-05-26 14:41:23.15",429,0,0,0,0,0,0
"2023-05-26 14:41:23.2",430,0,0,0,0,0,0
"2023-05-26 14:41:23.25",431,0,0,0,0,0,0
"2023-05-26 14:41:23.3",432,0,0,0,0,0,0
"2023-05-26 14:41:23.35",433,0,0,0,0,0,0
"2023-05-26 14:41:23.4",434,0,0,0,0,0,0
"2023-05-26 14:41:23.45",435,0,0,0,0,0,0
"2023-05-26 14:41:23.5",436,0,0,0,0,0,0
"2023-05-26 14:41:23.55",437,0,0,0,0,0,0
"2023-05-26 14:41:23.6",438,0,0,0,0,0,0
"2023-05-26 14:41:23.65",439,0,0,0,0,0,0
"2023-05-26 14:41:23.7",440,0,0,0,0,0,0
"2023-05-26 14:41:23.75",441,0,0,0,0,0,0
"2023-05-26 14:41:23.8",442,0,0,0,0,0,0
"2023-05-26 14:41:23.85",443,0,0,0,0,0,0
"2023-05-26 14:41:23.9",444,0,0,0,0,0,0
"2023-05-26 14:41:23.95",445,0,0,0,0,0,0
"2023-05-26 14:41:24",446,0,0,0,0,0,0
"2023-05-26 14:41:24.05",447,0,0,0,0,0,0
"2023-05-26 14:41:24.1",448,0,0,0,0,0,0
"2023-05-26 14:41:24.15",449,0,0,0,0,0,0
"2023-05-26 14:41:24.2",450,0,0,0,0,0,0
"2023-05-26 14:41:24.25",451,0,0,0,0,0,0
"2023-05-26 14:41:24.3",452,0,0,0,0,0,0
"2023-05-26 14:41:24.35",453,0,0,0,0,0,0
"2023-05-26 14:41:24.4",454,0,0,0,0,0,0
"2023-05-26 14:41:24.45",455,0,0,0,0,0,0
"2023-05-26 14:41:24.5",456,0,0,0,0,0,0
"2023-05-26 14:41:24.55",457,0,0,0,0,0,0
"2023-05-26 14:41:24.6",458,0,0,0,0,0,0
"2023-05-26 14:41:24.65",459,0,0,0,0,0,0
"2023-05-26 14:41:24.7",460,0,0,0,0,0,0
"2023-05-26 14:41:24.75",461,0,0,0,0,0,0
"2023-05-26 14:41:24.8",462,0,0,0,0,0,0
"2023-05-26 14:41:24.85",463,0,0,0,0,0,0
"2023-05-26 14:41:24.9",464,0,0,0,0,0,0
"2023-05-26 14:41:24.95",465,0,0,0,0,0,0
"2023-05-26 14:41:25",466,0,0,0,0,0,0
"2023-05-26 14:41:25.05",467,0,0,0,0,0,0
"2023-05-26 14:41:25.1",468,0,0,0,0,0,0
"2023-05-26 14:41:25.15",469,0,0,0,0,0,0
"2023-05-26 14:41:25.2",470,0,0,0,0,0,0
"2023-05-26 14:41:25.25",471,0,0,0,0,0,0
"2023-05-26 14:41:25.3",472,0,0,0,0,0,0
"2023-05-26 14:41:25.35",473,0,0,0,0,0,0
"2023-05-26 14:41:25.4",474,0,0,0,0,0,0
"2023-05-26 14:41:25.45",475,0,0,0,0,0,0
"2023-05-26 14:41:25.5",476,0,0,0,0,0,0
"2023-05-26 14:41:25.55",477,0,0,0,0,0,0
"2023-05-26 14:41:25.6",478,0,0,0,0,0,0
"2023-05-26 14:41:25.65",479,0,0,0,0,0,0
"2023-05-26 14:41:25.7",480,0,0,0,0,0,0
"2023-05-26 14:41:25.75",481,0,0,0,0,0,0
"2023-05-26 14:41:25.8",482,0,0,0,0,0,0
"2023-05-26 14:41:25.85",483,0,0,0,0,0,0
"2023-05-26 14:41:25.9",484,0,0,0,0,0,0
"2023-05-26 14:41:25.95",485,0,0,0,0,0,0
"2023-05-26 14:41:26",486,0,0,0,0,0,0
"2023-05-26 14:41:26.05",487,0,0,0,0,0,0
"2023-05-26 14:41:26.1",488,0,0,0,0,0,0
"2023-05-26 14:41:26.15",489,0,0,0,0,0,0
"2023-05-26 14:41:26.2",490,0,0,0,0,0,0
"2023-05-26 14:41:26.25",491,0,0,0,0,0,0
"2023-05-26 14:41:26.3",492,0,0,0,0,0,0
"2023-05-26 14:41:26.35",493,0,0,0,0,0,0
"2023-05-26 14:41:26.4",494,0,0,0,0,0,0
"2023-05-26 14:41:26.45",495,0,0,0,0,0,0
"2023-05-26 14:41:26.5",496,0,0,0,0,0,0
"2023-05-26 14:41:26.55",497,0,0,0,0,0,0
"2023-05-26 14:41:26.6",498,0,0,0,0,0,0
"2023-05-26 14:41:26.65",499,0,0,0,0,0,0
"2023-05-26 14:41:26.7",500,0,0,0,0,0,0
"2023-05-26 14:41:26.75",501,0,0,0,0,0,0
"2023-05-26 14:41:26.8",502,0,0,0,0,0,0
"2023-05-26 14:41:26.85",503,0,0,0,0,0,0
"2023-05-26 14:41:26.9",504,0,0,0,0,0,0
"2023-05-26 14:41:26.95",505,0,0,0,0,0,0
"2023-05-26 14:41:27",506,0,0,0,0,0,0
"2023-05-26 14:41:27.05",507,0,0,0,0,0,0
"2023-05-26 14:41:27.1",508,0,0,0,0,0,0
"2023-05-26 14:41:27.15",509,0,0,0,0,0,0
"2023-05-26 14:41:27.2",510,0,0,0,0,0,0
"2023-05-26 14:41:27.25",511,0,0,0,0,0,0
"2023-05-26 14:41:27.3",512,0,0,0,0,0,0
"2023-05-26 14:41:27.35",513,0,0,0,0,0,0
"2023-05-26 14:41:27.4",514,0,0,0,0,0,0
"2023-05-26 14:41:27.45",515,0,0,0,0,0,0
"2023-05-26 14:41:27.5",516,0,0,0,0,0,0
"2023-05-26 14:41:27.55",517,0,0,0,0,0,0
"2023-05-26 14:41:27.6",518,0,0,0,0,0,0
"2023-05-26 14:41:27.65",519,0,0,0,0,0,0
"2023-05-26 14:41:27.7",520,0,0,0,0,0,0
"2023-05-26 14:41:27.75",521,0,0,0,0,0,0
"2023-05-26 14:41:27.8",522,0,0,0,0,0,0
"2023-05-26 14:41:27.85",523,0,0,0,0,0,0
"2023-05-26 14:41:27.9",524,0,0,0,0,0,0
"2023-05-26 14:41:27.95",525,0,0,0,0,0,0
"2023-05-26 14:41:28",526,0,0,0,0,0,0
"2023-05-26 14:41:28.05",527,0,0,0,0,0,0
"2023-05-26 14:41:28.1",528,0,0,0,0,0,0
"2023-05-26 14:41:28.15",529,0,0,0,0,0,0
"2023-05-26 14:41:28.2",530,0,0,0,0,0,0
"2023-05-26 14:41:28.25",531,0,0,0,0,0,0
"2023-05-26 14:41:28.3",532,0,0,0,0,0,0
"2023-05-26 14:41:28.35",533,0,0,0,0,0,0
"2023-05-26 14:41:28.4",534,0,0,0,0,0,0
"2023-05-26 14:41:28.45",535,0,0,0,0,0,0
"2023-05-26 14:41:28.5",536,0,0,0,0,0,0
"2023-05-26 14:41:28.55",537,0,0,0,0,0,0
"2023-05-26 14:41:28.6",538,0,0,0,0,0,0
"2023-05-26 14:41:28.65",539,0,0,0,0,0,0
"2023-05-26 14:41:28.7",540,0,0,0,0,0,0
"2023-05-26 14:41:28.75",541,0,0,0,0,0,0
"2023-05-26 14:41:28.8",542,0,0,0,0,0,0
"2023-05-26 14:41:28.85",543,0,0,0,0,0,0
"2023-05-26 14:41:28.9",544,0,0,0,0,0,0
"2023-05-26 14:41:28.95",545,0,0,0,0,0,0
"2023-05-26 14:41:29",546,0,0,0,0,0,0
"2023-05-26 14:41:29.05",547,0,0,0,0,0,0
"2023-05-26 14:41:29.1",548,0,0,0,0,0,0
"2023-05-26 14:41:29.15",549,0,0,0,0,0,0
"2023-05-26 14:41:29.2",550,0,0,0,0,0,0
"2023-05-26 14:41:29.25",551,0,0,0,0,0,0
"2023-05-26 14:41:29.3",552,0,0,0,0,0,0
"2023-05-26 14:41:29.35",553,0,0,0,0,0,0
"2023-05-26 14:41:29.4",554,0,0,0,0,0,0
"2023-05-26 14:41:29.45",555,0,0,0,0,0,0
"2023-05-26 14:41:29.5",556,0,0,0,0,0,0
"2023-05-26 14:41:29.55",557,0,0,0,0,0,0
"2023-05-26 14:41:29.6",558,0,0,0,0,0,0
"2023-05-26 14:41:29.65",559,0,0,0,0,0,0
"2023-05-26 14:41:29.7",560,0,0,0,0,0,0
"2023-05-26 14:41:29.75",561,0,0,0,0,0,0
"2023-05-26 14:41:29.8",562,0,0,0,0,0,0
"2023-05-26 14:41:29.85",563,0,0,0,0,0,0
"2023-05-26 14:41:29.9",564,0,0,0,0,0,0
"2023-05-26 14:41:29.95",565,0,0,0,0,0,0
"2023-05-26 14:41:30",566,0,0,0,0,0,0
"2023-05-26 14:41:30.05",567,0,0,0,0,0,0
"2023-05-26 14:41:30.1",568,0,0,0,0,0,0
"2023-05-26 14:41:30.15",569,0,0,0,0,0,0
"2023-05-26 14:41:30.2",570,0,0,0,0,0,0
"2023-05-26 14:41:30.25",571,0,0,0,0,0,0
"2023-05-26 14:41:30.3",572,0,0,0,0,0,0
"2023-05-26 14:41:30.35",573,0,0,0,0,0,0
"2023-05-26 14:41:30.4",574,0,0,0,0,0,0
"2023-05-26 14:41:30.45",575,0,0,0,0,0,0
"2023-05-26 14:41:30.5",576,0,0,0,0,0,0
"2023-05-26 14:41:30.55",577,0,0,0,0,0,0
"2023-05-26 14:41:30.6",578,0,0,0,0,0,0
"2023-05-26 14:41:30.65",579,0,0,0,0,0,0
"2023-05-26 14:41:30.7",580,0,0,0,0,0,0
"2023-05-26 14:41:30.75",581,0,0,0,0,0,0
"2023-05-26 14:41:30.8",582,0,0,0,0,0,0
"2023-05-26 14:41:30.85",583,0,0,0,0,0,0
"2023-05-26 14:41:30.9",584,0,0,0,0,0,0
"2023-05-26 14:41:30.95",585,0,0,0,0,0,0
"2023-05-26 14:41:31",586,0,0,0,0,0,0
"2023-05-26 14:41:31.05",587,0,0,0,0,0,0
"2023-05-26 14:41:31.1",588,0,0,0,0,0,0
"2023-05-26 14:41:31.15",589,0,0,0,0,0,0
"2023-05-26 14:41:31.2",590,0,0,0,0,0,0
"2023-05-26 14:41:31.25",591,0,0,0,0,0,0
"2023-05-26 14:41:31.3",592,0,0,0,0,0,0
"2023-05-26 14:41:31.35",593,0,0,0,0,0,0
"2023-05-26 14:41:31.4",594,0,0,0,0,0,0
"2023-05-26 14:41:31.45",595,0,0,0,0,0,0
"2023-05-26 14:41:31.5",596,0,0,0,0,0,0
"2023-05-26 14:41:31.55",597,0,0,0,0,0,0
"2023-05-26 14:41:31.6",598,0,0,0,0,0,0
"2023-05-26 14:41:31.65",599,0,0,0,0,0,0
"2023-05-26 14:41:31.7",600,0,0,0,0,0,0
"2023-05-26 14:41:31.75",601,0,0,0,0,0,0
"2023-05-26 14:41:31.8",602,0,0,0,0,0,0
"2023-05-26 14:41:31.85",603,0,0,0,0,0,0
"2023-05-26 14:41:31.9",604,0,0,0,0,0,0
"2023-05-26 14:41:31.95",605,0,0,0,0,0,0
"2023-05-26 14:41:32",606,0,0,0,0,0,0
"2023-05-26 14:41:32.05",607,0,0,0,0,0,0
"2023-05-26 14:41:32.1",608,0,0,0,0,0,0
"2023-05-26 14:41:32.15",609,0,0,0,0,0,0
"2023-05-26 14:41:32.2",610,0,0,0,0,0,0
"2023-05-26 14:41:32.25",611,0,0,0,0,0,0
"2023-05-26 14:41:32.3",612,0,0,0,0,0,0
"2023-05-26 14:41:32.35",613,0,0,0,0,0,0
"2023-05-26 14:41:32.4",614,0,0,0,0,0,0
"2023-05-26 14:41:32.45",615,0,0,0,0,0,0
"2023-05-26 14:41:32.5",616,0,0,0,0,0,0
"2023-05-26 14:41:32.55",617,0,0,0,0,0,0
"2023-05-26 14:41:32.6",618,0,0,0,0,0,0
"2023-05-26 14:41:32.65",619,0,0,0,0,0,0
"2023-05-26 14:41:32.7",620,0,0,0,0,0,0
"2023-05-26 14:41:32.75",621,0,0,0,0,0,0
"2023-05-26 14:41:32.8",622,0,0,0,0,0,0
"2023-05-26 14:41:32.85",623,0,0,0,0,0,0
"2023-05-26 14:41:32.9",624,0,0,0,0,0,0
"2023-05-26 14:41:32.95",625,0,0,0,0,0,0
"2023-05-26 14:41:33",626,0,0,0,0,0,0
"2023-05-26 14:41:33.05",627,0,0,0,0,0,0
"2023-05-26 14:41:33.1",628,0,0,0,0,0,0
"2023-05-26 14:41:33.15",629,0,0,0,0,0,0
"2023-05-26 14:41:33.2",630,0,0,0,0,0,0
"2023-05-26 14:41:33.25",631,0,0,0,0,0,0
"2023-05-26 14:41:33.3",632,0,0,0,0,0,0
"2023-05-26 14:41:33.35",633,0,0,0,0,0,0
"2023-05-26 14:41:33.4",634,0,0,0,0,0,0
"2023-05-26 14:41:33.45",635,0,0,0,0,0,0
"2023-05-26 14:41:33.5",636,0,0,0,0,0,0
"2023-05-26 14:41:33.55",637,0,0,0,0,0,0
"2023-05-26 14:41:33.6",638,0,0,0,0,0,0
"2023-05-26 14:41:33.65",639,0,0,0,0,0,0
"2023-05-26 14:41:33.7",640,0,0,0,0,0,0
"2023-05-26 14:41:33.75",641,0,0,0,0,0,0
"2023-05-26 14:41:33.8",642,0,0,0,0,0,0
"2023-05-26 14:41:33.85",643,0,0,0,0,0,0
"2023-05-26 14:41:33.9",644,0,0,0,0,0,0
"2023-05-26 14:41:33.95",645,0,0,0,0,0,0
"2023-05-26 14:41:34",646,0,0,0,0,0,0
"2023-05-26 14:41:34.05",647,0,0,0,0,0,0
"2023-05-26 14:41:34.1",648,0,0,0,0,0,0
"2023-05-26 14:41:34.15",649,0,0,0,0,0,0
"2023-05-26 14:41:34.2",650,0,0,0,0,0,0
"2023-05-26 14:41:34.25",651,0,0,0,0,0,0
"2023-05-26 14:41:34.3",652,0,0,0,0,0,0
"2023-05-26 14:41:34.35",653,0,0,0,0,0,0
"2023-05-26 14:41:34.4",654,0,0,0,0,0,0
"2023-05-26 14:41:34.45",655,0,0,0,0,0,0
"2023-05-26 14:41:34.5",656,0,0,0,0,0,0
"2023-05-26 14:41:34.55",657,0,0,0,0,0,0
"2023-05-26 14:41:34.6",658,0,0,0,0,0,0
"2023-05-26 14:41:34.65",659,0,0,0,0,0,0
"2023-05-26 14:41:34.7",660,0,0,0,0,0,0
"2023-05-26 14:41:34.75",661,0,0,0,0,0,0
"2023-05-26 14:41:34.8",662,0,0,0,0,0,0
"2023-05-26 14:41:34.85",663,0,0,0,0,0,0
"2023-05-26 14:41:34.9",664,0,0,0,0,0,0
"2023-05-26 14:41:34.95",665,0,0,0,0,0,0
"2023-05-26 14:41:35",666,0,0,0,0,0,0
"2023-05-26 14:41:35.05",667,0,0,0,0,0,0
"2023-05-26 14:41:35.1",668,0,0,0,0,0,0
"2023-05-26 14:41:35.15",669,0,0,0,0,0,0
"2023-05-26 14:41:35.2",670,0,0,0,0,0,0
"2023-05-26 14:41:35.25",671,0,0,0,0,0,0
"2023-05-26 14:41:35.3",672,0,0,0,0,0,0
"2023-05-26 14:41:35.35",673,0,0,0,0,0,0
"2023-05-26 14:41:35.4",674,0,0,0,0,0,0
"2023-05-26 14:41:35.45",675,0,0,0,0,0,0
"2023-05-26 14:41:35.5",676,0,0,0,0,0,0
"2023-05-26 14:41:35.55",677,0,0,0,0,0,0
"2023-05-26 14:41:35.6",678,0,0,0,0,0,0
"2023-05-26 14:41:35.65",679,0,0,0,0,0,0
"2023-05-26 14:41:35.7",680,0,0,0,0,0,0
"2023-05-26 14:41:35.75",681,0,0,0,0,0,0
"2023-05-26 14:41:35.8",682,0,0,0,0,0,0
"2023-05-26 14:41:35.85",683,0,0,0,0,0,0
"2023-05-26 14:41:35.9",684,0,0,0,0,0,0
"2023-05-26 14:41:35.95",685,0,0,0,0,0,0
"2023-05-26 14:41:36",686,0,0,0,0,0,0
"2023-05-26 14:41:36.05",687,0,0,0,0,0,0
"2023-05-26 14:41:36.1",688,0,0,0,0,0,0
"2023-05-26 14:41:36.15",689,0,0,0,0,0,0
"2023-05-26 14:41:36.2",690,0,0,0,0,0,0
"2023-05-26 14:41:36.25",691,0,0,0,0,0,0
"2023-05-26 14:41:36.3",692,0,0,0,0,0,0
"2023-05-26 14:41:36.35",693,0,0,0,0,0,0
"2023-05-26 14:41:36.4",694,0,0,0,0,0,0
"2023-05-26 14:41:36.45",695,0,0,0,0,0,0
"2023-05-26 14:41:36.5",696,0,0,0,0,0,0
"2023-05-26 14:41:36.55",697,0,0,0,0,0,0
"2023-05-26 14:41:36.6",698,0,0,0,0,0,0
"2023-05-26 14:41:36.65",699,0,0,0,0,0,0
"2023-05-26 14:41:36.7",700,0,0,0,0,0,0
"2023-05-26 14:41:36.75",701,0,0,0,0,0,0
"2023-05-26 14:41:36.8",702,0,0,0,0,0,0
"2023-05-26 14:41:36.85",703,0,0,0,0,0,0
"2023-05-26 14:41:36.9",704,0,0,0,0,0,0
"2023-05-26 14:41:36.95",705,0,0,0,0,0,0
"2023-05-26 14:41:37",706,0,0,0,0,0,0
"2023-05-26 14:41:37.05",707,0,0,0,0,0,0
"2023-05-26 14:41:37.1",708,0,0,0,0,0,0
"2023-05-26 14:41:37.15",709,0,0,0,0,0,0
"2023-05-26 14:41:37.2",710,0,0,0,0,0,0
"2023-05-26 14:41:37.25",711,0,0,0,0,0,0
"2023-05-26 14:41:37.3",712,0,0,0,0,0,0
"2023-05-26 14:41:37.35",713,0,0,0,0,0,0
"2023-05-26 14:41:37.4",714,0,0,0,0,0,0
"2023-05-26 14:41:37.45",715,0,0,0,0,0,0
"2023-05-26 14:41:37.5",716,0,0,0,0,0,0
"2023-05-26 14:41:37.55",717,0,0,0,0,0,0
"2023-05-26 14:41:37.6",718,0,0,0,0,0,0
"2023-05-26 14:41:37.65",719,0,0,0,0,0,0
"2023-05-26 14:41:37.7",720,0,0,0,0,0,0
"2023-05-26 14:41:37.75",721,0,0,0,0,0,0
"2023-05-26 14:41:37.8",722,0,0,0,0,0,0
"2023-05-26 14:41:37.85",723,0,0,0,0,0,0
"2023-05-26 14:41:37.9",724,0,0,0,0,0,0
"2023-05-26 14:41:37.95",725,0,0,0,0,0,0
"2023-05-26 14:41:38",726,0,0,0,0,0,0
"2023-05-26 14:41:38.05",727,0,0,0,0,0,0
"2023-05-26 14:41:38.1",728,0,0,0,0,0,0
"2023-05-26 14:41:38.15",729,0,0,0,0,0,0
"2023-05-26 14:41:38.2",730,0,0,0,0,0,0
"2023-05-26 14:41:38.25",731,0,0,0,0,0,0
"2023-05-26 14:41:38.3",732,0,0,0,0,0,0
"2023-05-26 14:41:38.35",733,0,0,0,0,0,0
"2023-05-26 14:41:38.4",734,0,0,0,0,0,0
"2023-05-26 14:41:38.45",735,0,0,0,0,0,0
"2023-05-26 14:41:38.5",736,0,0,0,0,0,0
"2023-05-26 14:41:38.55",737,0,0,0,0,0,0
"2023-05-26 14:41:38.6",738,0,0,0,0,0,0
"2023-05-26 14:41:38.65",739,0,0,0,0,0,0
"2023-05-26 14:41:38.7",740,0,0,0,0,0,0
"2023-05-26 14:41:38.75",741,0,0,0,0,0,0
"2023-05-26 14:41:38.8",742,0,0,0,0,0,0
"2023-05-26 14:41:38.85",743,0,0,0,0,0,0
"2023-05-26 14:41:38.9",744,0,0,0,0,0,0
"2023-05-26 14:41:38.95",745,0,0,0,0,0,0
"2023-05-26 14:41:39",746,0,0,0,0,0,0
"2023-05-26 14:41:39.05",747,0,0,0,0,0,0
"2023-05-26 14:41:39.1",748,0,0,0,0,0,0
"2023-05-26 14:41:39.15",749,0,0,0,0,0,0
"2023-05-26 14:41:39.2",750,0,0,0,0,0,0
"2023-05-26 14:41:39.25",751,0,0,0,0,0,0
"2023-05-26 14:41:39.3",752,0,0,0,0,0,0
"2023-05-26 14:41:39.35",753,0,0,0,0,0,0
"2023-05-26 14:41:39.4",754,0,0,0,0,0,0
"2023-05-26 14:41:39.45",755,0,0,0,0,0,0
"2023-05-26 14:41:39.5",756,0,0,0,0,0,0
"2023-05-26 14:41:39.55",757,0,0,0,0,0,0
"2023-05-26 14:41:39.6",758,0,0,0,0,0,0
"2023-05-26 14:41:39.65",759,0,0,0,0,0,0
"2023-05-26 14:41:39.7",760,0,0,0,0,0,0
"2023-05-26 14:41:39.75",761,0,0,0,0,0,0
"2023-05-26 14:41:39.8",762,0,0,0,0,0,0
"2023-05-26 14:41:39.85",763,0,0,0,0,0,0
"2023-05-26 14:41:39.9",764,0,0,0,0,0,0
"2023-05-26 14:41:39.95",765,0,0,0,0,0,0
"2023-05-26 14:41:40",766,0,0,0,0,0,0
"2023-05-26 14:41:40.05",767,0,0,0,0,0,0
"2023-05-26 14:41:40.1",768,0,0,0,0,0,0
"2023-05-26 14:41:40.15",769,0,0,0,0,0,0
"2023-05-26 14:41:40.2",770,0,0,0,0,0,0
"2023-05-26 14:41:40.25",771,0,0,0,0,0,0
"2023-05-26 14:41:40.3",772,0,0,0,0,0,0
"2023-05-26 14:41:40.35",773,0,0,0,0,0,0
"2023-05-26 14:41:40.4",774,0,0,0,0,0,0
"2023-05-26 14:41:40.45",775,0,0,0,0,0,0
"2023-05-26 14:41:40.5",776,0,0,0,0,0,0
"2023-05-26 14:41:40.55",777,0,0,0,0,0,0
"2023-05-26 14:41:40.6",778,0,0,0,0,0,0
"2023-05-26 14:41:40.65",779,0,0,0,0,0,0
"2023-05-26 14:41:40.7",780,0,0,0,0,0,0
"2023-05-26 14:41:40.75",781,0,0,0,0,0,0
"2023-05-26 14:41:40.8",782,0,0,0,0,0,0
"2023-05-26 14:41:40.85",783,0,0,0,0,0,0
"2023-05-26 14:41:40.9",784,0,0,0,0,0,0
"2023-05-26 14:41:40.95",785,0,0,0,0,0,0
"2023-05-26 14:41:41",786,0,0,0,0,0,0
"2023-05-26 14:41:41.05",787,0,0,0,0,0,0
"2023-05-26 14:41:41.1",788,0,0,0,0,0,0
"2023-05-26 14:41:41.15",789,0,0,0,0,0,0
"2023-05-26 14:41:41.2",790,0,0,0,0,0,0
"2023-05-26 14:41:41.25",791,0,0,0,0,0,0
"2023-05-26 14:41:41.3",792,0,0,0,0,0,0
"2023-05-26 14:41:41.35",793,0,0,0,0,0,0
"2023-05-26 14:41:41.4",794,0,0,0,0,0,0
"2023-05-26 14:41:41.45",795,0,0,0,0,0,0
"2023-05-26 14:41:41.5",796,0,0,0,0,0,0
"2023-05-26 14:41:41.55",797,0,0,0,0,0,0
"2023-05-26 14:41:41.6",798,0,0,0,0,0,0
"2023-05-26 14:41:41.65",799,0,0,0,0,0,0
"2023-05-26 14:41:41.7",800,0,0,0,0,0,0
"2023-05-26 14:41:41.75",801,0,0,0,0,0,0
"2023-05-26 14:41:41.8",802,0,0,0,0,0,0
"2023-05-26 14:41:41.85",803,0,0,0,0,0,0
"2023-05-26 14:41:41.9",804,0,0,0,0,0,0
"2023-05-26 14:41:41.95",805,0,0,0,0,0,0
"2023-05-26 14:41:42",806,0,0,0,0,0,0
"2023-05-26 14:41:42.05",807,0,0,0,0,0,0
"2023-05-26 14:41:42.1",808,0,0,0,0,0,0
"2023-05-26 14:41:42.15",809,0,0,0,0,0,0
"2023-05-26 14:41:42.2",810,0,0,0,0,0,0
"2023-05-26 14:41:42.25",811,0,0,0,0,0,0
"2023-05-26 14:41:42.3",812,0,0,0,0,0,0
"2023-05-26 14:41:42.35",813,0,0,0,0,0,0
"2023-05-26 14:41:42.4",814,0,0,0,0,0,0
"2023-05-26 14:41:42.45",815,0,0,0,0,0,0
"2023-05-26 14:41:42.5",816,0,0,0,0,0,0
"2023-05-26 14:41:42.55",817,0,0,0,0,0,0
"2023-05-26 14:41:42.6",818,0,0,0,0,0,0
"2023-05-26 14:41:42.65",819,0,0,0,0,0,0
"2023-05-26 14:41:42.7",820,0,0,0,0,0,0
"2023-05-26 14:41:42.75",821,0,0,0,0,0,0
"2023-05-26 14:41:42.8",822,0,0,0,0,0,0
"2023-05-26 14:41:42.85",823,0,0,0,0,0,0
"2023-05-26 14:41:42.9",824,0,0,0,0,0,0
"2023-05-26 14:41:42.95",825,0,0,0,0,0,0
"2023-05-26 14:41:43",826,0,0,0,0,0,0
"2023-05-26 14:41:43.05",827,0,0,0,0,0,0
"2023-05-26 14:41:43.1",828,0,0,0,0,0,0
"2023-05-26 14:41:43.15",829,0,0,0,0,0,0
"2023-05-26 14:41:43.2",830,0,0,0,0,0,0
"2023-05-26 14:41:43.25",831,0,0,0,0,0,0
"2023-05-26 14:41:43.3",832,0,0,0,0,0,0
"2023-05-26 14:41:43.35",833,0,0,0,0,0,0
"2023-05-26 14:41:43.4",834,0,0,0,0,0,0
"2023-05-26 14:41:43.45",835,0,0,0,0,0,0
"2023-05-26 14:41:43.5",836,0,0,0,0,0,0
"2023-05-26 14:41:43.55",837,0,0,0,0,0,0
"2023-05-26 14:41:43.6",838,0,0,0,0,0,0
"2023-05-26 14:41:43.65",839,0,0,0,0,0,0
"2023-05-26 14:41:43.7",840,0,0,0,0,0,0
"2023-05-26 14:41:43.75",841,0,0,0,0,0,0
"2023-05-26 14:41:43.8",842,0,0,0,0,0,0
"2023-05-26 14:41:43.85",843,0,0,0,0,0,0
"2023-05-26 14:41:43.9",844,0,0,0,0,0,0
"2023-05-26 14:41:43.95",845,0,0,0,0,0,0
"2023-05-26 14:41:44",846,0,0,0,0,0,0
"2023-05-26 14:41:44.05",847,0,0,0,0,0,0
"2023-05-26 14:41:44.1",848,0,0,0,0,0,0
"2023-05-26 14:41:44.15",849,0,0,0,0,0,0
"2023-05-26 14:41:44.2",850,0,0,0,0,0,0
"2023-05-26 14:41:44.25",851,0,0,0,0,0,0
"2023-05-26 14:41:44.3",852,0,0,0,0,0,0
"2023-05-26 14:41:44.35",853,0,0,0,0,0,0
"2023-05-26 14:41:44.4",854,0,0,0,0,0,0
"2023-05-26 14:41:44.45",855,0,0,0,0,0,0
"2023-05-26 14:41:44.5",856,0,0,0,0,0,0
"2023-05-26 14:41:44.55",857,0,0,0,0,0,0
"2023-05-26 14:41:44.6",858,0,0,0,0,0,0
"2023-05-26 14:41:44.65",859,0,0,0,0,0,0
"2023-05-26 14:41:44.7",860,0,0,0,0,0,0
"2023-05-26 14:41:44.75",861,0,0,0,0,0,0
"2023-05-26 14:41:44.8",862,0,0,0,0,0,0
"2023-05-26 14:41:44.85",863,0,0,0,0,0,0
"2023-05-26 14:41:44.9",864,0,0,0,0,0,0
"2023-05-26 14:41:44.95",865,0,0,0,0,0,0
"2023-05-26 14:41:45",866,0,0,0,0,0,0
"2023-05-26 14:41:45.05",867,0,0,0,0,0,0
"2023-05-26 14:41:45.1",868,0,0,0,0,0,0
"2023-05-26 14:41:45.15",869,0,0,0,0,0,0
"2023-05-26 14:41:45.2",870,0,0,0,0,0,0
"2023-05-26 14:41:45.25",871,0,0,0,0,0,0
"2023-05-26 14:41:45.3",872,0,0,0,0,0,0
"2023-05-26 14:41:45.35",873,0,0,0,0,0,0
"2023-05-26 14:41:45.4",874,0,0,0,0,0,0
"2023-05-26 14:41:45.45",875,0,0,0,0,0,0
"2023-05-26 14:41:45.5",876,0,0,0,0,0,0
"2023-05-26 14:41:45.55",877,0,0,0,0,0,0
"2023-05-26 14:41:45.6",878,0,0,0,0,0,0
"2023-05-26 14:41:45.65",879,0,0,0,0,0,0
"2023-05-26 14:41:45.7",880,0,0,0,0,0,0
"2023-05-26 14:41:45.75",881,0,0,0,0,0,0
"2023-05-26 14:41:45.8",882,0,0,0,0,0,0
"2023-05-26 14:41:45.85",883,0,0,0,0,0,0
"2023-05-26 14:41:45.9",884,0,0,0,0,0,0
"2023-05-26 14:41:45.95",885,0,0,0,0,0,0
