"TOA5","11167","CR1000X","11167","CR1000X.Std.03.02","$*$#$#$*$$.$#$","7948","WSTable"
"TIMESTAMP","RECORD","fWSV1","fWSV2","fWSV3","fWSC","iWSDiag","iWSValue"
"TS","RN","m/s","m/s","m/s","DegC","",""
"","","Smp","Smp","Smp","Smp","Smp","Smp"
"2023-05-26 14:33:06.15",17039,0,0,0,0,0,0
"2023-05-26 14:33:06.2",17040,0,0,0,0,0,0
"2023-05-26 14:33:06.25",17041,0,0,0,0,0,0
"2023-05-26 14:33:06.3",17042,0,0,0,0,0,0
"2023-05-26 14:33:06.35",17043,0,0,0,0,0,0
"2023-05-26 14:33:06.4",17044,0,0,0,0,0,0
"2023-05-26 14:33:06.45",17045,0,0,0,0,0,0
"2023-05-26 14:33:06.5",17046,0,0,0,0,0,0
"2023-05-26 14:33:06.55",17047,0,0,0,0,0,0
"2023-05-26 14:33:06.6",17048,0,0,0,0,0,0
"2023-05-26 14:33:06.65",17049,0,0,0,0,0,0
"2023-05-26 14:33:06.7",17050,0,0,0,0,0,0
"2023-05-26 14:33:06.75",17051,0,0,0,0,0,0
"2023-05-26 14:33:06.8",17052,0,0,0,0,0,0
"2023-05-26 14:33:06.85",17053,0,0,0,0,0,0
"2023-05-26 14:33:06.9",17054,0,0,0,0,0,0
"2023-05-26 14:33:06.95",17055,0,0,0,0,0,0
"2023-05-26 14:33:07",17056,0,0,0,0,0,0
"2023-05-26 14:33:07.05",17057,0,0,0,0,0,0
"2023-05-26 14:33:07.1",17058,0,0,0,0,0,0
"2023-05-26 14:33:07.15",17059,0,0,0,0,0,0
"2023-05-26 14:33:07.2",17060,0,0,0,0,0,0
"2023-05-26 14:33:07.25",17061,0,0,0,0,0,0
"2023-05-26 14:33:07.3",17062,0,0,0,0,0,0
"2023-05-26 14:33:07.35",17063,0,0,0,0,0,0
"2023-05-26 14:33:07.4",17064,0,0,0,0,0,0
"2023-05-26 14:33:07.45",17065,0,0,0,0,0,0
"2023-05-26 14:33:07.5",17066,0,0,0,0,0,0
"2023-05-26 14:33:07.55",17067,0,0,0,0,0,0
"2023-05-26 14:33:07.6",17068,0,0,0,0,0,0
"2023-05-26 14:33:07.65",17069,0,0,0,0,0,0
"2023-05-26 14:33:07.7",17070,0,0,0,0,0,0
"2023-05-26 14:33:07.75",17071,0,0,0,0,0,0
"2023-05-26 14:33:07.8",17072,0,0,0,0,0,0
"2023-05-26 14:33:07.85",17073,0,0,0,0,0,0
"2023-05-26 14:33:07.9",17074,0,0,0,0,0,0
"2023-05-26 14:33:07.95",17075,0,0,0,0,0,0
"2023-05-26 14:33:08",17076,0,0,0,0,0,0
"2023-05-26 14:33:08.05",17077,0,0,0,0,0,0
"2023-05-26 14:33:08.1",17078,0,0,0,0,0,0
"2023-05-26 14:33:08.15",17079,0,0,0,0,0,0
"2023-05-26 14:33:08.2",17080,0,0,0,0,0,0
"2023-05-26 14:33:08.25",17081,0,0,0,0,0,0
"2023-05-26 14:33:08.3",17082,0,0,0,0,0,0
"2023-05-26 14:33:08.35",17083,0,0,0,0,0,0
"2023-05-26 14:33:08.4",17084,0,0,0,0,0,0
"2023-05-26 14:33:08.45",17085,0,0,0,0,0,0
"2023-05-26 14:33:08.5",17086,0,0,0,0,0,0
"2023-05-26 14:33:08.55",17087,0,0,0,0,0,0
"2023-05-26 14:33:08.6",17088,0,0,0,0,0,0
"2023-05-26 14:33:08.65",17089,0,0,0,0,0,0
"2023-05-26 14:33:08.7",17090,0,0,0,0,0,0
"2023-05-26 14:33:08.75",17091,0,0,0,0,0,0
"2023-05-26 14:33:08.8",17092,0,0,0,0,0,0
"2023-05-26 14:33:08.85",17093,0,0,0,0,0,0
"2023-05-26 14:33:08.9",17094,0,0,0,0,0,0
"2023-05-26 14:33:08.95",17095,0,0,0,0,0,0
"2023-05-26 14:33:09",17096,0,0,0,0,0,0
"2023-05-26 14:33:09.05",17097,0,0,0,0,0,0
"2023-05-26 14:33:09.1",17098,0,0,0,0,0,0
"2023-05-26 14:33:09.15",17099,0,0,0,0,0,0
"2023-05-26 14:33:09.2",17100,0,0,0,0,0,0
"2023-05-26 14:33:09.25",17101,0,0,0,0,0,0
"2023-05-26 14:33:09.3",17102,0,0,0,0,0,0
"2023-05-26 14:33:09.35",17103,0,0,0,0,0,0
"2023-05-26 14:33:09.4",17104,0,0,0,0,0,0
"2023-05-26 14:33:09.45",17105,0,0,0,0,0,0
"2023-05-26 14:33:09.5",17106,0,0,0,0,0,0
"2023-05-26 14:33:09.55",17107,0,0,0,0,0,0
"2023-05-26 14:33:09.6",17108,0,0,0,0,0,0
"2023-05-26 14:33:09.65",17109,0,0,0,0,0,0
"2023-05-26 14:33:09.7",17110,0,0,0,0,0,0
"2023-05-26 14:33:09.75",17111,0,0,0,0,0,0
"2023-05-26 14:33:09.8",17112,0,0,0,0,0,0
"2023-05-26 14:33:09.85",17113,0,0,0,0,0,0
"2023-05-26 14:33:09.9",17114,0,0,0,0,0,0
"2023-05-26 14:33:09.95",17115,0,0,0,0,0,0
"2023-05-26 14:33:10",17116,0,0,0,0,0,0
"2023-05-26 14:33:10.05",17117,0,0,0,0,0,0
"2023-05-26 14:33:10.1",17118,0,0,0,0,0,0
"2023-05-26 14:33:10.15",17119,0,0,0,0,0,0
"2023-05-26 14:33:10.2",17120,0,0,0,0,0,0
"2023-05-26 14:33:10.25",17121,0,0,0,0,0,0
"2023-05-26 14:33:10.3",17122,0,0,0,0,0,0
"2023-05-26 14:33:10.35",17123,0,0,0,0,0,0
"2023-05-26 14:33:10.4",17124,0,0,0,0,0,0
"2023-05-26 14:33:10.45",17125,0,0,0,0,0,0
"2023-05-26 14:33:10.5",17126,0,0,0,0,0,0
"2023-05-26 14:33:10.55",17127,0,0,0,0,0,0
"2023-05-26 14:33:10.6",17128,0,0,0,0,0,0
"2023-05-26 14:33:10.65",17129,0,0,0,0,0,0
"2023-05-26 14:33:10.7",17130,0,0,0,0,0,0
"2023-05-26 14:33:10.75",17131,0,0,0,0,0,0
"2023-05-26 14:33:10.8",17132,0,0,0,0,0,0
"2023-05-26 14:33:10.85",17133,0,0,0,0,0,0
"2023-05-26 14:33:10.9",17134,0,0,0,0,0,0
"2023-05-26 14:33:10.95",17135,0,0,0,0,0,0
"2023-05-26 14:33:11",17136,0,0,0,0,0,0
"2023-05-26 14:33:11.05",17137,0,0,0,0,0,0
"2023-05-26 14:33:11.1",17138,0,0,0,0,0,0
"2023-05-26 14:33:11.15",17139,0,0,0,0,0,0
"2023-05-26 14:33:11.2",17140,0,0,0,0,0,0
"2023-05-26 14:33:11.25",17141,0,0,0,0,0,0
"2023-05-26 14:33:11.3",17142,0,0,0,0,0,0
"2023-05-26 14:33:11.35",17143,0,0,0,0,0,0
"2023-05-26 14:33:11.4",17144,0,0,0,0,0,0
"2023-05-26 14:33:11.45",17145,0,0,0,0,0,0
"2023-05-26 14:33:11.5",17146,0,0,0,0,0,0
"2023-05-26 14:33:11.55",17147,0,0,0,0,0,0
"2023-05-26 14:33:11.6",17148,0,0,0,0,0,0
"2023-05-26 14:33:11.65",17149,0,0,0,0,0,0
"2023-05-26 14:33:11.7",17150,0,0,0,0,0,0
"2023-05-26 14:33:11.75",17151,0,0,0,0,0,0
"2023-05-26 14:33:11.8",17152,0,0,0,0,0,0
"2023-05-26 14:33:11.85",17153,0,0,0,0,0,0
"2023-05-26 14:33:11.9",17154,0,0,0,0,0,0
"2023-05-26 14:33:11.95",17155,0,0,0,0,0,0
"2023-05-26 14:33:12",17156,0,0,0,0,0,0
"2023-05-26 14:33:12.05",17157,0,0,0,0,0,0
"2023-05-26 14:33:12.1",17158,0,0,0,0,0,0
"2023-05-26 14:33:12.15",17159,0,0,0,0,0,0
"2023-05-26 14:33:12.2",17160,0,0,0,0,0,0
"2023-05-26 14:33:12.25",17161,0,0,0,0,0,0
"2023-05-26 14:33:12.3",17162,0,0,0,0,0,0
"2023-05-26 14:33:12.35",17163,0,0,0,0,0,0
"2023-05-26 14:33:12.4",17164,0,0,0,0,0,0
"2023-05-26 14:33:12.45",17165,0,0,0,0,0,0
"2023-05-26 14:33:12.5",17166,0,0,0,0,0,0
"2023-05-26 14:33:12.55",17167,0,0,0,0,0,0
"2023-05-26 14:33:12.6",17168,0,0,0,0,0,0
"2023-05-26 14:33:12.65",17169,0,0,0,0,0,0
"2023-05-26 14:33:12.7",17170,0,0,0,0,0,0
"2023-05-26 14:33:12.75",17171,0,0,0,0,0,0
"2023-05-26 14:33:12.8",17172,0,0,0,0,0,0
"2023-05-26 14:33:12.85",17173,0,0,0,0,0,0
"2023-05-26 14:33:12.9",17174,0,0,0,0,0,0
"2023-05-26 14:33:12.95",17175,0,0,0,0,0,0
"2023-05-26 14:33:13",17176,0,0,0,0,0,0
"2023-05-26 14:33:13.05",17177,0,0,0,0,0,0
"2023-05-26 14:33:13.1",17178,0,0,0,0,0,0
"2023-05-26 14:33:13.15",17179,0,0,0,0,0,0
"2023-05-26 14:33:13.2",17180,0,0,0,0,0,0
"2023-05-26 14:33:13.25",17181,0,0,0,0,0,0
"2023-05-26 14:33:13.3",17182,0,0,0,0,0,0
"2023-05-26 14:33:13.35",17183,0,0,0,0,0,0
"2023-05-26 14:33:13.4",17184,0,0,0,0,0,0
"2023-05-26 14:33:13.45",17185,0,0,0,0,0,0
"2023-05-26 14:33:13.5",17186,0,0,0,0,0,0
"2023-05-26 14:33:13.55",17187,0,0,0,0,0,0
"2023-05-26 14:33:13.6",17188,0,0,0,0,0,0
"2023-05-26 14:33:13.65",17189,0,0,0,0,0,0
"2023-05-26 14:33:13.7",17190,0,0,0,0,0,0
"2023-05-26 14:33:13.75",17191,0,0,0,0,0,0
"2023-05-26 14:33:13.8",17192,0,0,0,0,0,0
"2023-05-26 14:33:13.85",17193,0,0,0,0,0,0
"2023-05-26 14:33:13.9",17194,0,0,0,0,0,0
"2023-05-26 14:33:13.95",17195,0,0,0,0,0,0
"2023-05-26 14:33:14",17196,0,0,0,0,0,0
"2023-05-26 14:33:14.05",17197,0,0,0,0,0,0
"2023-05-26 14:33:14.1",17198,0,0,0,0,0,0
"2023-05-26 14:33:14.15",17199,0,0,0,0,0,0
"2023-05-26 14:33:14.2",17200,0,0,0,0,0,0
"2023-05-26 14:33:14.25",17201,0,0,0,0,0,0
"2023-05-26 14:33:14.3",17202,0,0,0,0,0,0
"2023-05-26 14:33:14.35",17203,0,0,0,0,0,0
"2023-05-26 14:33:14.4",17204,0,0,0,0,0,0
"2023-05-26 14:33:14.45",17205,0,0,0,0,0,0
"2023-05-26 14:33:14.5",17206,0,0,0,0,0,0
"2023-05-26 14:33:14.55",17207,0,0,0,0,0,0
"2023-05-26 14:33:14.6",17208,0,0,0,0,0,0
"2023-05-26 14:33:14.65",17209,0,0,0,0,0,0
"2023-05-26 14:33:14.7",17210,0,0,0,0,0,0
"2023-05-26 14:33:14.75",17211,0,0,0,0,0,0
"2023-05-26 14:33:14.8",17212,0,0,0,0,0,0
"2023-05-26 14:33:14.85",17213,0,0,0,0,0,0
"2023-05-26 14:33:14.9",17214,0,0,0,0,0,0
"2023-05-26 14:33:14.95",17215,0,0,0,0,0,0
"2023-05-26 14:33:15",17216,0,0,0,0,0,0
"2023-05-26 14:33:15.05",17217,0,0,0,0,0,0
"2023-05-26 14:33:15.1",17218,0,0,0,0,0,0
"2023-05-26 14:33:15.15",17219,0,0,0,0,0,0
"2023-05-26 14:33:15.2",17220,0,0,0,0,0,0
"2023-05-26 14:33:15.25",17221,0,0,0,0,0,0
"2023-05-26 14:33:15.3",17222,0,0,0,0,0,0
"2023-05-26 14:33:15.35",17223,0,0,0,0,0,0
"2023-05-26 14:33:15.4",17224,0,0,0,0,0,0
"2023-05-26 14:33:15.45",17225,0,0,0,0,0,0
"2023-05-26 14:33:15.5",17226,0,0,0,0,0,0
"2023-05-26 14:33:15.55",17227,0,0,0,0,0,0
"2023-05-26 14:33:15.6",17228,0,0,0,0,0,0
"2023-05-26 14:33:15.65",17229,0,0,0,0,0,0
"2023-05-26 14:33:15.7",17230,0,0,0,0,0,0
"2023-05-26 14:33:15.75",17231,0,0,0,0,0,0
"2023-05-26 14:33:15.8",17232,0,0,0,0,0,0
"2023-05-26 14:33:15.85",17233,0,0,0,0,0,0
"2023-05-26 14:33:15.9",17234,0,0,0,0,0,0
"2023-05-26 14:33:15.95",17235,0,0,0,0,0,0
"2023-05-26 14:33:16",17236,0,0,0,0,0,0
"2023-05-26 14:33:16.05",17237,0,0,0,0,0,0
"2023-05-26 14:33:16.1",17238,0,0,0,0,0,0
"2023-05-26 14:33:16.15",17239,0,0,0,0,0,0
"2023-05-26 14:33:16.2",17240,0,0,0,0,0,0
"2023-05-26 14:33:16.25",17241,0,0,0,0,0,0
"2023-05-26 14:33:16.3",17242,0,0,0,0,0,0
"2023-05-26 14:33:16.35",17243,0,0,0,0,0,0
"2023-05-26 14:33:16.4",17244,0,0,0,0,0,0
"2023-05-26 14:33:16.45",17245,0,0,0,0,0,0
"2023-05-26 14:33:16.5",17246,0,0,0,0,0,0
"2023-05-26 14:33:16.55",17247,0,0,0,0,0,0
"2023-05-26 14:33:16.6",17248,0,0,0,0,0,0
"2023-05-26 14:33:16.65",17249,0,0,0,0,0,0
"2023-05-26 14:33:16.7",17250,0,0,0,0,0,0
"2023-05-26 14:33:16.75",17251,0,0,0,0,0,0
"2023-05-26 14:33:16.8",17252,0,0,0,0,0,0
"2023-05-26 14:33:16.85",17253,0,0,0,0,0,0
"2023-05-26 14:33:16.9",17254,0,0,0,0,0,0
"2023-05-26 14:33:16.95",17255,0,0,0,0,0,0
"2023-05-26 14:33:17",17256,0,0,0,0,0,0
"2023-05-26 14:33:17.05",17257,0,0,0,0,0,0
"2023-05-26 14:33:17.1",17258,0,0,0,0,0,0
"2023-05-26 14:33:17.15",17259,0,0,0,0,0,0
"2023-05-26 14:33:17.2",17260,0,0,0,0,0,0
"2023-05-26 14:33:17.25",17261,0,0,0,0,0,0
"2023-05-26 14:33:17.3",17262,0,0,0,0,0,0
"2023-05-26 14:33:17.35",17263,0,0,0,0,0,0
"2023-05-26 14:33:17.4",17264,0,0,0,0,0,0
"2023-05-26 14:33:17.45",17265,0,0,0,0,0,0
"2023-05-26 14:33:17.5",17266,0,0,0,0,0,0
"2023-05-26 14:33:17.55",17267,0,0,0,0,0,0
"2023-05-26 14:33:17.6",17268,0,0,0,0,0,0
"2023-05-26 14:33:17.65",17269,0,0,0,0,0,0
"2023-05-26 14:33:17.7",17270,0,0,0,0,0,0
"2023-05-26 14:33:17.75",17271,0,0,0,0,0,0
"2023-05-26 14:33:17.8",17272,0,0,0,0,0,0
"2023-05-26 14:33:17.85",17273,0,0,0,0,0,0
"2023-05-26 14:33:17.9",17274,0,0,0,0,0,0
"2023-05-26 14:33:17.95",17275,0,0,0,0,0,0
"2023-05-26 14:33:18",17276,0,0,0,0,0,0
"2023-05-26 14:33:18.05",17277,0,0,0,0,0,0
"2023-05-26 14:33:18.1",17278,0,0,0,0,0,0
"2023-05-26 14:33:18.15",17279,0,0,0,0,0,0
"2023-05-26 14:33:18.2",17280,0,0,0,0,0,0
"2023-05-26 14:33:18.25",17281,0,0,0,0,0,0
"2023-05-26 14:33:18.3",17282,0,0,0,0,0,0
"2023-05-26 14:33:18.35",17283,0,0,0,0,0,0
"2023-05-26 14:33:18.4",17284,0,0,0,0,0,0
"2023-05-26 14:33:18.45",17285,0,0,0,0,0,0
"2023-05-26 14:33:18.5",17286,0,0,0,0,0,0
"2023-05-26 14:33:18.55",17287,0,0,0,0,0,0
"2023-05-26 14:33:18.6",17288,0,0,0,0,0,0
"2023-05-26 14:33:18.65",17289,0,0,0,0,0,0
"2023-05-26 14:33:18.7",17290,0,0,0,0,0,0
"2023-05-26 14:33:18.75",17291,0,0,0,0,0,0
"2023-05-26 14:33:18.8",17292,0,0,0,0,0,0
"2023-05-26 14:33:18.85",17293,0,0,0,0,0,0
"2023-05-26 14:33:18.9",17294,0,0,0,0,0,0
"2023-05-26 14:33:18.95",17295,0,0,0,0,0,0
"2023-05-26 14:33:19",17296,0,0,0,0,0,0
"2023-05-26 14:33:19.05",17297,0,0,0,0,0,0
"2023-05-26 14:33:19.1",17298,0,0,0,0,0,0
"2023-05-26 14:33:19.15",17299,0,0,0,0,0,0
"2023-05-26 14:33:19.2",17300,0,0,0,0,0,0
"2023-05-26 14:33:19.25",17301,0,0,0,0,0,0
"2023-05-26 14:33:19.3",17302,0,0,0,0,0,0
"2023-05-26 14:33:19.35",17303,0,0,0,0,0,0
"2023-05-26 14:33:19.4",17304,0,0,0,0,0,0
"2023-05-26 14:33:19.45",17305,0,0,0,0,0,0
"2023-05-26 14:33:19.5",17306,0,0,0,0,0,0
"2023-05-26 14:33:19.55",17307,0,0,0,0,0,0
"2023-05-26 14:33:19.6",17308,0,0,0,0,0,0
"2023-05-26 14:33:19.65",17309,0,0,0,0,0,0
"2023-05-26 14:33:19.7",17310,0,0,0,0,0,0
"2023-05-26 14:33:19.75",17311,0,0,0,0,0,0
"2023-05-26 14:33:19.8",17312,0,0,0,0,0,0
"2023-05-26 14:33:19.85",17313,0,0,0,0,0,0
"2023-05-26 14:33:19.9",17314,0,0,0,0,0,0
"2023-05-26 14:33:19.95",17315,0,0,0,0,0,0
"2023-05-26 14:33:20",17316,0,0,0,0,0,0
"2023-05-26 14:33:20.05",17317,0,0,0,0,0,0
"2023-05-26 14:33:20.1",17318,0,0,0,0,0,0
"2023-05-26 14:33:20.15",17319,0,0,0,0,0,0
"2023-05-26 14:33:20.2",17320,0,0,0,0,0,0
"2023-05-26 14:33:20.25",17321,0,0,0,0,0,0
"2023-05-26 14:33:20.3",17322,0,0,0,0,0,0
"2023-05-26 14:33:20.35",17323,0,0,0,0,0,0
"2023-05-26 14:33:20.4",17324,0,0,0,0,0,0
"2023-05-26 14:33:20.45",17325,0,0,0,0,0,0
"2023-05-26 14:33:20.5",17326,0,0,0,0,0,0
"2023-05-26 14:33:20.55",17327,0,0,0,0,0,0
"2023-05-26 14:33:20.6",17328,0,0,0,0,0,0
"2023-05-26 14:33:20.65",17329,0,0,0,0,0,0
"2023-05-26 14:33:20.7",17330,0,0,0,0,0,0
"2023-05-26 14:33:20.75",17331,0,0,0,0,0,0
"2023-05-26 14:33:20.8",17332,0,0,0,0,0,0
"2023-05-26 14:33:20.85",17333,0,0,0,0,0,0
"2023-05-26 14:33:20.9",17334,0,0,0,0,0,0
"2023-05-26 14:33:20.95",17335,0,0,0,0,0,0
"2023-05-26 14:33:21",17336,0,0,0,0,0,0
"2023-05-26 14:33:21.05",17337,0,0,0,0,0,0
"2023-05-26 14:33:21.1",17338,0,0,0,0,0,0
"2023-05-26 14:33:21.15",17339,0,0,0,0,0,0
"2023-05-26 14:33:21.2",17340,0,0,0,0,0,0
"2023-05-26 14:33:21.25",17341,0,0,0,0,0,0
"2023-05-26 14:33:21.3",17342,0,0,0,0,0,0
"2023-05-26 14:33:21.35",17343,0,0,0,0,0,0
"2023-05-26 14:33:21.4",17344,0,0,0,0,0,0
"2023-05-26 14:33:21.45",17345,0,0,0,0,0,0
"2023-05-26 14:33:21.5",17346,0,0,0,0,0,0
"2023-05-26 14:33:21.55",17347,0,0,0,0,0,0
"2023-05-26 14:33:21.6",17348,0,0,0,0,0,0
"2023-05-26 14:33:21.65",17349,0,0,0,0,0,0
"2023-05-26 14:33:21.7",17350,0,0,0,0,0,0
"2023-05-26 14:33:21.75",17351,0,0,0,0,0,0
"2023-05-26 14:33:21.8",17352,0,0,0,0,0,0
"2023-05-26 14:33:21.85",17353,0,0,0,0,0,0
"2023-05-26 14:33:21.9",17354,0,0,0,0,0,0
"2023-05-26 14:33:21.95",17355,0,0,0,0,0,0
"2023-05-26 14:33:22",17356,0,0,0,0,0,0
"2023-05-26 14:33:22.05",17357,0,0,0,0,0,0
"2023-05-26 14:33:22.1",17358,0,0,0,0,0,0
"2023-05-26 14:33:22.15",17359,0,0,0,0,0,0
"2023-05-26 14:33:22.2",17360,0,0,0,0,0,0
"2023-05-26 14:33:22.25",17361,0,0,0,0,0,0
"2023-05-26 14:33:22.3",17362,0,0,0,0,0,0
"2023-05-26 14:33:22.35",17363,0,0,0,0,0,0
"2023-05-26 14:33:22.4",17364,0,0,0,0,0,0
"2023-05-26 14:33:22.45",17365,0,0,0,0,0,0
"2023-05-26 14:33:22.5",17366,0,0,0,0,0,0
"2023-05-26 14:33:22.55",17367,0,0,0,0,0,0
"2023-05-26 14:33:22.6",17368,0,0,0,0,0,0
"2023-05-26 14:33:22.65",17369,0,0,0,0,0,0
"2023-05-26 14:33:22.7",17370,0,0,0,0,0,0
"2023-05-26 14:33:22.75",17371,0,0,0,0,0,0
"2023-05-26 14:33:22.8",17372,0,0,0,0,0,0
"2023-05-26 14:33:22.85",17373,0,0,0,0,0,0
"2023-05-26 14:33:22.9",17374,0,0,0,0,0,0
"2023-05-26 14:33:22.95",17375,0,0,0,0,0,0
"2023-05-26 14:33:23",17376,0,0,0,0,0,0
"2023-05-26 14:33:23.05",17377,0,0,0,0,0,0
"2023-05-26 14:33:23.1",17378,0,0,0,0,0,0
"2023-05-26 14:33:23.15",17379,0,0,0,0,0,0
"2023-05-26 14:33:23.2",17380,0,0,0,0,0,0
"2023-05-26 14:33:23.25",17381,0,0,0,0,0,0
"2023-05-26 14:33:23.3",17382,0,0,0,0,0,0
"2023-05-26 14:33:23.35",17383,0,0,0,0,0,0
"2023-05-26 14:33:23.4",17384,0,0,0,0,0,0
"2023-05-26 14:33:23.45",17385,0,0,0,0,0,0
"2023-05-26 14:33:23.5",17386,0,0,0,0,0,0
"2023-05-26 14:33:23.55",17387,0,0,0,0,0,0
"2023-05-26 14:33:23.6",17388,0,0,0,0,0,0
"2023-05-26 14:33:23.65",17389,0,0,0,0,0,0
"2023-05-26 14:33:23.7",17390,0,0,0,0,0,0
"2023-05-26 14:33:23.75",17391,0,0,0,0,0,0
"2023-05-26 14:33:23.8",17392,0,0,0,0,0,0
"2023-05-26 14:33:23.85",17393,0,0,0,0,0,0
"2023-05-26 14:33:23.9",17394,0,0,0,0,0,0
"2023-05-26 14:33:23.95",17395,0,0,0,0,0,0
"2023-05-26 14:33:24",17396,0,0,0,0,0,0
"2023-05-26 14:33:24.05",17397,0,0,0,0,0,0
"2023-05-26 14:33:24.1",17398,0,0,0,0,0,0
"2023-05-26 14:33:24.15",17399,0,0,0,0,0,0
"2023-05-26 14:33:24.2",17400,0,0,0,0,0,0
"2023-05-26 14:33:24.25",17401,0,0,0,0,0,0
"2023-05-26 14:33:24.3",17402,0,0,0,0,0,0
"2023-05-26 14:33:24.35",17403,0,0,0,0,0,0
"2023-05-26 14:33:24.4",17404,0,0,0,0,0,0
"2023-05-26 14:33:24.45",17405,0,0,0,0,0,0
"2023-05-26 14:33:24.5",17406,0,0,0,0,0,0
"2023-05-26 14:33:24.55",17407,0,0,0,0,0,0
"2023-05-26 14:33:24.6",17408,0,0,0,0,0,0
"2023-05-26 14:33:24.65",17409,0,0,0,0,0,0
"2023-05-26 14:33:24.7",17410,0,0,0,0,0,0
"2023-05-26 14:33:24.75",17411,0,0,0,0,0,0
"2023-05-26 14:33:24.8",17412,0,0,0,0,0,0
"2023-05-26 14:33:24.85",17413,0,0,0,0,0,0
"2023-05-26 14:33:24.9",17414,0,0,0,0,0,0
"2023-05-26 14:33:24.95",17415,0,0,0,0,0,0
"2023-05-26 14:33:25",17416,0,0,0,0,0,0
"2023-05-26 14:33:25.05",17417,0,0,0,0,0,0
"2023-05-26 14:33:25.1",17418,0,0,0,0,0,0
"2023-05-26 14:33:25.15",17419,0,0,0,0,0,0
"2023-05-26 14:33:25.2",17420,0,0,0,0,0,0
"2023-05-26 14:33:25.25",17421,0,0,0,0,0,0
"2023-05-26 14:33:25.3",17422,0,0,0,0,0,0
"2023-05-26 14:33:25.35",17423,0,0,0,0,0,0
"2023-05-26 14:33:25.4",17424,0,0,0,0,0,0
"2023-05-26 14:33:25.45",17425,0,0,0,0,0,0
"2023-05-26 14:33:25.5",17426,0,0,0,0,0,0
"2023-05-26 14:33:25.55",17427,0,0,0,0,0,0
"2023-05-26 14:33:25.6",17428,0,0,0,0,0,0
"2023-05-26 14:33:25.65",17429,0,0,0,0,0,0
"2023-05-26 14:33:25.7",17430,0,0,0,0,0,0
"2023-05-26 14:33:25.75",17431,0,0,0,0,0,0
"2023-05-26 14:33:25.8",17432,0,0,0,0,0,0
"2023-05-26 14:33:25.85",17433,0,0,0,0,0,0
"2023-05-26 14:33:25.9",17434,0,0,0,0,0,0
"2023-05-26 14:33:25.95",17435,0,0,0,0,0,0
"2023-05-26 14:33:26",17436,0,0,0,0,0,0
"2023-05-26 14:33:26.05",17437,0,0,0,0,0,0
"2023-05-26 14:33:26.1",17438,0,0,0,0,0,0
"2023-05-26 14:33:26.15",17439,0,0,0,0,0,0
"2023-05-26 14:33:26.2",17440,0,0,0,0,0,0
"2023-05-26 14:33:26.25",17441,0,0,0,0,0,0
"2023-05-26 14:33:26.3",17442,0,0,0,0,0,0
"2023-05-26 14:33:26.35",17443,0,0,0,0,0,0
"2023-05-26 14:33:26.4",17444,0,0,0,0,0,0
"2023-05-26 14:33:26.45",17445,0,0,0,0,0,0
"2023-05-26 14:33:26.5",17446,0,0,0,0,0,0
"2023-05-26 14:33:26.55",17447,0,0,0,0,0,0
"2023-05-26 14:33:26.6",17448,0,0,0,0,0,0
"2023-05-26 14:33:26.65",17449,0,0,0,0,0,0
"2023-05-26 14:33:26.7",17450,0,0,0,0,0,0
"2023-05-26 14:33:26.75",17451,0,0,0,0,0,0
"2023-05-26 14:33:26.8",17452,0,0,0,0,0,0
"2023-05-26 14:33:26.85",17453,0,0,0,0,0,0
"2023-05-26 14:33:26.9",17454,0,0,0,0,0,0
"2023-05-26 14:33:26.95",17455,0,0,0,0,0,0
"2023-05-26 14:33:27",17456,0,0,0,0,0,0
"2023-05-26 14:33:27.05",17457,0,0,0,0,0,0
"2023-05-26 14:33:27.1",17458,0,0,0,0,0,0
"2023-05-26 14:33:27.15",17459,0,0,0,0,0,0
"2023-05-26 14:33:27.2",17460,0,0,0,0,0,0
"2023-05-26 14:33:27.25",17461,0,0,0,0,0,0
"2023-05-26 14:33:27.3",17462,0,0,0,0,0,0
"2023-05-26 14:33:27.35",17463,0,0,0,0,0,0
"2023-05-26 14:33:27.4",17464,0,0,0,0,0,0
"2023-05-26 14:33:27.45",17465,0,0,0,0,0,0
"2023-05-26 14:33:27.5",17466,0,0,0,0,0,0
"2023-05-26 14:33:27.55",17467,0,0,0,0,0,0
"2023-05-26 14:33:27.6",17468,0,0,0,0,0,0
"2023-05-26 14:33:27.65",17469,0,0,0,0,0,0
"2023-05-26 14:33:27.7",17470,0,0,0,0,0,0
"2023-05-26 14:33:27.75",17471,0,0,0,0,0,0
"2023-05-26 14:33:27.8",17472,0,0,0,0,0,0
"2023-05-26 14:33:27.85",17473,0,0,0,0,0,0
"2023-05-26 14:33:27.9",17474,0,0,0,0,0,0
"2023-05-26 14:33:27.95",17475,0,0,0,0,0,0
"2023-05-26 14:33:28",17476,0,0,0,0,0,0
"2023-05-26 14:33:28.05",17477,0,0,0,0,0,0
"2023-05-26 14:33:28.1",17478,0,0,0,0,0,0
"2023-05-26 14:33:28.15",17479,0,0,0,0,0,0
"2023-05-26 14:33:28.2",17480,0,0,0,0,0,0
"2023-05-26 14:33:28.25",17481,0,0,0,0,0,0
"2023-05-26 14:33:28.3",17482,0,0,0,0,0,0
"2023-05-26 14:33:28.35",17483,0,0,0,0,0,0
"2023-05-26 14:33:28.4",17484,0,0,0,0,0,0
"2023-05-26 14:33:28.45",17485,0,0,0,0,0,0
